id;version;content_type;rarity_tier;rarity_score;category;darkness_level;intimacy_level;psychological_intensity;prompt_pl;answer_type;answer_options_pl;axis_target;axis_delta_json;hidden_signal;reward_after_answer_pl;verification_type;moderation_level;paywall_weight;notes;reward_type;reward_intensity;community_reveal_type;profile_reveal_type;unlock_type;next_hook_pl;community_stat_seed_json;reward_sequence_json;sample_reward_screen_pl
TO99-0134;1.3;secret;rare;56;sekrety;2;3;3;Wolę wiedzieć smutną prawdę niż żyć w wygodnym domyśle.;reaction_3;Ja też | Czasami | Nie;"Idealism;Logic;Control";"{""idealism"": 3, ""logic"": 3, ""control"": 2}";response_time;Marker prawdy i kontroli.;none;safe;2;;shared_secret_rare;2;meaningful_minority;axis_movement;profile_progress;"Jeszcze jedna treść z obszaru ""sekrety"" zwiększy dokładność Twojego profilu.";"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 38, ""secondary_percent"": 40, ""stat_rule"": ""meaningful_minority""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""38% użytkowników zaznaczyło podobny kierunek.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Idealism, Logic.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Postęp profilu wzrósł.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna treść z obszaru \""sekrety\"" zwiększy dokładność Twojego profilu.""}], ""intensity"": 2, ""reward_type"": ""shared_secret_rare""}";"38% użytkowników zaznaczyło podobny kierunek. Profil lekko przesunął się w obszarach: Idealism, Logic. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Postęp profilu wzrósł. Jeszcze jedna treść z obszaru ""sekrety"" zwiększy dokładność Twojego profilu."
TO99-0135;1.3;secret;rare;55;sekrety;2;3;3;Czasami mam wrażenie, że bardziej czekam na swoje życie, niż w nim uczestniczę.;reaction_3;Ja też | Czasami | Nie;"Future;Present;Transformation";"{""future"": 4, ""present"": -3, ""transformation"": 3}";response_time;Silny sekret egzystencjalny.;none;sensitive;3;;shared_secret_rare;2;meaningful_minority;axis_movement;profile_progress;"Jeszcze jedna treść z obszaru ""sekrety"" zwiększy dokładność Twojego profilu.";"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 38, ""secondary_percent"": 40, ""stat_rule"": ""meaningful_minority""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""38% użytkowników zaznaczyło podobny kierunek.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Future, Present.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Postęp profilu wzrósł.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna treść z obszaru \""sekrety\"" zwiększy dokładność Twojego profilu.""}], ""intensity"": 2, ""reward_type"": ""shared_secret_rare""}";"38% użytkowników zaznaczyło podobny kierunek. Profil lekko przesunął się w obszarach: Future, Present. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Postęp profilu wzrósł. Jeszcze jedna treść z obszaru ""sekrety"" zwiększy dokładność Twojego profilu."
TO99-0136;1.3;secret;epic;84;sekrety;4;4;4;Najbardziej intymne czasem nie jest ciało, tylko to, że ktoś widzi, kiedy udaję.;reaction_3;Ja też | Czasami | Nie;"Openness;Emotion;Belonging";"{""openness"": 4, ""emotion"": 4, ""belonging"": 3}";response_time;Wysoka intensywność bez treści seksualnej.;none;sensitive;3;;emotional_mirror;4;polarized_split;axis_movement;archetype_fragment;Twój profil zaczyna tworzyć wyraźny wzór. Następna odpowiedź może go potwierdzić albo złamać.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 21, ""secondary_percent"": 18, ""stat_rule"": ""polarized_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""Tylko 21% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Ten wybór wyraźnie przesunął profil w stronę: Openness, Emotion.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Odkryto: fragment archetypu +1.""}, {""type"": ""next_hook"", ""text"": ""Twój profil zaczyna tworzyć wyraźny wzór. Następna odpowiedź może go potwierdzić albo złamać.""}], ""intensity"": 4, ""reward_type"": ""emotional_mirror""}";Tylko 21% użytkowników wybrało podobnie. Ten wybór wyraźnie przesunął profil w stronę: Openness, Emotion. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Odkryto: fragment archetypu +1. Twój profil zaczyna tworzyć wyraźny wzór. Następna odpowiedź może go potwierdzić albo złamać.
TO99-0137;1.3;secret;epic;83;sekrety;4;4;4;Są rzeczy, które wybaczyłem na głos, ale nie w środku.;reaction_3;Ja też | Czasami | Nie;"Emotion;Consistency;Guardedness";"{""emotion"": 4, ""consistency"": -3, ""guardedness"": 3}";response_time;Sekret spójności deklaracji i odczucia.;none;sensitive;3;;emotional_mirror;4;polarized_split;axis_movement;archetype_fragment;Twój profil zaczyna tworzyć wyraźny wzór. Następna odpowiedź może go potwierdzić albo złamać.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 21, ""secondary_percent"": 18, ""stat_rule"": ""polarized_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""Tylko 21% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Ten wybór wyraźnie przesunął profil w stronę: Emotion, Consistency.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Odkryto: fragment archetypu +1.""}, {""type"": ""next_hook"", ""text"": ""Twój profil zaczyna tworzyć wyraźny wzór. Następna odpowiedź może go potwierdzić albo złamać.""}], ""intensity"": 4, ""reward_type"": ""emotional_mirror""}";Tylko 21% użytkowników wybrało podobnie. Ten wybór wyraźnie przesunął profil w stronę: Emotion, Consistency. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Odkryto: fragment archetypu +1. Twój profil zaczyna tworzyć wyraźny wzór. Następna odpowiedź może go potwierdzić albo złamać.
TO99-0138;1.3;secret;rare;54;sekrety;2;3;3;Czasami najbardziej tęsknię za kimś wtedy, gdy wcale nie chciałbym, żeby wrócił.;reaction_3;Ja też | Czasami | Nie;"Emotion;Logic;Present";"{""emotion"": 4, ""logic"": 2, ""present"": 2}";response_time;Relacyjna ambiwalencja.;none;safe;2;;shared_secret_rare;2;meaningful_minority;axis_movement;profile_progress;"Jeszcze jedna treść z obszaru ""sekrety"" zwiększy dokładność Twojego profilu.";"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 34, ""secondary_percent"": 41, ""stat_rule"": ""meaningful_minority""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""34% użytkowników zaznaczyło podobny kierunek.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Emotion, Logic.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Postęp profilu wzrósł.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna treść z obszaru \""sekrety\"" zwiększy dokładność Twojego profilu.""}], ""intensity"": 2, ""reward_type"": ""shared_secret_rare""}";"34% użytkowników zaznaczyło podobny kierunek. Profil lekko przesunął się w obszarach: Emotion, Logic. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Postęp profilu wzrósł. Jeszcze jedna treść z obszaru ""sekrety"" zwiększy dokładność Twojego profilu."
TO99-0139;1.3;secret;standard;25;sekrety;1;2;2;Mam piosenki, których nie włączam, bo za szybko przenoszą mnie w inne miejsce.;reaction_3;Ja też | Czasami | Nie;"Present;Emotion;Nature";"{""present"": 3, ""emotion"": 2, ""nature"": 1}";response_time;Bezpieczny sekret pamięci.;none;safe;1;;shared_secret;1;soft_majority_or_split;axis_movement;profile_progress;Zobacz kolejny sekret i sprawdź, czy tym razem jesteś w większości czy w mniejszości.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 62, ""secondary_percent"": 58, ""stat_rule"": ""soft_majority_or_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""62% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Present, Emotion.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Postęp profilu wzrósł.""}, {""type"": ""next_hook"", ""text"": ""Zobacz kolejny sekret i sprawdź, czy tym razem jesteś w większości czy w mniejszości.""}], ""intensity"": 1, ""reward_type"": ""shared_secret""}";62% użytkowników wybrało podobnie. Profil lekko przesunął się w obszarach: Present, Emotion. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Postęp profilu wzrósł. Zobacz kolejny sekret i sprawdź, czy tym razem jesteś w większości czy w mniejszości.
TO99-0140;1.3;secret;rare;53;sekrety;2;3;3;Czasami nie wiem, czy jestem zmęczony ludźmi, czy wersją siebie przy ludziach.;reaction_3;Ja też | Czasami | Nie;"Guardedness;Belonging;Emotion";"{""guardedness"": 4, ""belonging"": 2, ""emotion"": 3}";response_time;Bardzo użyteczne dla Hidden Profile.;none;safe;2;;shared_secret_rare;2;meaningful_minority;axis_movement;profile_progress;"Jeszcze jedna treść z obszaru ""sekrety"" zwiększy dokładność Twojego profilu.";"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 45, ""secondary_percent"": 41, ""stat_rule"": ""meaningful_minority""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""45% użytkowników zaznaczyło podobny kierunek.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Guardedness, Belonging.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Postęp profilu wzrósł.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna treść z obszaru \""sekrety\"" zwiększy dokładność Twojego profilu.""}], ""intensity"": 2, ""reward_type"": ""shared_secret_rare""}";"45% użytkowników zaznaczyło podobny kierunek. Profil lekko przesunął się w obszarach: Guardedness, Belonging. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Postęp profilu wzrósł. Jeszcze jedna treść z obszaru ""sekrety"" zwiększy dokładność Twojego profilu."
TO99-0141;1.3;dare;legendary;92;wyzwania;4;5;5;Napisz jedno zdanie, którego nigdy nie wysłałeś do osoby, która nadal coś w Tobie porusza. Nie wysyłaj go. Tylko zapisz.;choice_3;Zrobione | Pominę | To mnie zatrzymało;"Emotion;Openness;Present";"{""emotion"": 5, ""openness"": 4, ""present"": 3}";completion_choice;Wyzwanie nie wymaga dowodu publicznego. Liczy się prywatne wykonanie i reakcja.;private_text;sensitive;4;;ritual_unlock;5;rare_minor_group;hidden_shadow_archetype;shadow_fragment;Jeszcze 2 mocne odpowiedzi i odblokujesz pierwszy fragment Cienia profilu.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 14, ""secondary_percent"": 9, ""stat_rule"": ""rare_minor_group""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""Tylko 14% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Ten wybór mocno poruszył obszary: Emotion, Openness.""}, {""type"": ""hidden_teaser"", ""text"": ""To jedna z odpowiedzi, które wpływają nie tylko na profil jawny, ale też na profil ukryty.""}, {""type"": ""unlock"", ""text"": ""Odkryto: Fragment Cienia +1.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze 2 mocne odpowiedzi i odblokujesz pierwszy fragment Cienia profilu.""}], ""intensity"": 5, ""reward_type"": ""ritual_unlock""}";Tylko 14% użytkowników wybrało podobnie. Ten wybór mocno poruszył obszary: Emotion, Openness. To jedna z odpowiedzi, które wpływają nie tylko na profil jawny, ale też na profil ukryty. Odkryto: Fragment Cienia +1. Jeszcze 2 mocne odpowiedzi i odblokujesz pierwszy fragment Cienia profilu.
TO99-0142;1.3;dare;legendary;90;wyzwania;5;5;5;Zapisz nazwę rzeczy, której bronisz, choć wiesz, że już Ci nie służy.;choice_3;Zrobione | Pominę | Nie umiem tego nazwać;"Transformation;Security;Consistency";"{""transformation"": 5, ""security"": 4, ""consistency"": -3}";"completion_choice;response_time";To wyzwanie uruchamia zmianę bez wymuszania ujawniania treści.;private_text;sensitive;4;;ritual_unlock;5;rare_minor_group;hidden_shadow_archetype;shadow_fragment;Jeszcze 2 mocne odpowiedzi i odblokujesz pierwszy fragment Cienia profilu.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 11, ""secondary_percent"": 14, ""stat_rule"": ""rare_minor_group""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""Tylko 11% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Ten wybór mocno poruszył obszary: Transformation, Security.""}, {""type"": ""hidden_teaser"", ""text"": ""To jedna z odpowiedzi, które wpływają nie tylko na profil jawny, ale też na profil ukryty.""}, {""type"": ""unlock"", ""text"": ""Odkryto: Fragment Cienia +1.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze 2 mocne odpowiedzi i odblokujesz pierwszy fragment Cienia profilu.""}], ""intensity"": 5, ""reward_type"": ""ritual_unlock""}";Tylko 11% użytkowników wybrało podobnie. Ten wybór mocno poruszył obszary: Transformation, Security. To jedna z odpowiedzi, które wpływają nie tylko na profil jawny, ale też na profil ukryty. Odkryto: Fragment Cienia +1. Jeszcze 2 mocne odpowiedzi i odblokujesz pierwszy fragment Cienia profilu.
TO99-0143;1.3;dare;epic;82;wyzwania;3;4;4;Przez minutę nie rób nic. Potem zaznacz, co przyszło pierwsze: spokój, nuda, niepokój czy myśl o zadaniu.;choice_4;Spokój | Nuda | Niepokój | Zadanie;"Present;Observation;Action";"{""present"": 4, ""observation"": 3, ""action"": -2}";completion_choice;Dobre wyzwanie do osi teraźniejszość-obserwacja.;text_only;safe;3;;threshold_action;4;polarized_split;behavioural_axis;action_mark;Twój profil zaczyna tworzyć wyraźny wzór. Następna odpowiedź może go potwierdzić albo złamać.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 23, ""secondary_percent"": 21, ""stat_rule"": ""polarized_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""Tylko 23% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Ten wybór wyraźnie przesunął profil w stronę: Present, Observation.""}, {""type"": ""hidden_teaser"", ""text"": ""Tu liczy się nie tylko wybór, ale też to, czy użytkownik podejmuje działanie.""}, {""type"": ""unlock"", ""text"": ""Dodano: ślad działania.""}, {""type"": ""next_hook"", ""text"": ""Twój profil zaczyna tworzyć wyraźny wzór. Następna odpowiedź może go potwierdzić albo złamać.""}], ""intensity"": 4, ""reward_type"": ""threshold_action""}";Tylko 23% użytkowników wybrało podobnie. Ten wybór wyraźnie przesunął profil w stronę: Present, Observation. Tu liczy się nie tylko wybór, ale też to, czy użytkownik podejmuje działanie. Dodano: ślad działania. Twój profil zaczyna tworzyć wyraźny wzór. Następna odpowiedź może go potwierdzić albo złamać.
TO99-0144;1.3;dare;epic;80;wyzwania;3;4;4;Napisz w notatniku: 'Nie muszę dziś rozwiązać całego życia'. Zaznacz, czy poczułeś opór.;choice_3;Bez oporu | Z oporem | Nie zrobię;"Control;Security;Hesitation";"{""control"": 3, ""security"": 2, ""hesitation"": 3}";completion_choice;Wyzwanie sprawdza reakcję na odpuszczenie.;private_text;safe;3;;threshold_action;4;polarized_split;behavioural_axis;action_mark;Twój profil zaczyna tworzyć wyraźny wzór. Następna odpowiedź może go potwierdzić albo złamać.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 34, ""secondary_percent"": 25, ""stat_rule"": ""polarized_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""Tylko 34% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Ten wybór wyraźnie przesunął profil w stronę: Control, Security.""}, {""type"": ""hidden_teaser"", ""text"": ""Tu liczy się nie tylko wybór, ale też to, czy użytkownik podejmuje działanie.""}, {""type"": ""unlock"", ""text"": ""Dodano: ślad działania.""}, {""type"": ""next_hook"", ""text"": ""Twój profil zaczyna tworzyć wyraźny wzór. Następna odpowiedź może go potwierdzić albo złamać.""}], ""intensity"": 4, ""reward_type"": ""threshold_action""}";Tylko 34% użytkowników wybrało podobnie. Ten wybór wyraźnie przesunął profil w stronę: Control, Security. Tu liczy się nie tylko wybór, ale też to, czy użytkownik podejmuje działanie. Dodano: ślad działania. Twój profil zaczyna tworzyć wyraźny wzór. Następna odpowiedź może go potwierdzić albo złamać.
