question_id,language_pair_id,source_series,tier,mode,category_pl,category_en,question_pl,question_en,answer_type,primary_axis,secondary_axes,archetype_targets,archetype_oppositions,hidden_signal_targets,sensitivity_level,controversy_level,social_desirability_risk,rarity_weight,contradiction_pair_id,safety_label,statistic_source_label,reveal_template_ids,system_actions,hidden_events_policy,production_status,pattern_tags,pattern_signal_id,pattern_axis_direction,pattern_hidden_signal,pattern_confidence_weight,pattern_min_occurrences,reveal_dosing_policy,pattern_engine_status
Q0908,LP0908,v4,free,core,Cień,Shadow,"Gdy masz wybrać między szybkim efektem a rozwiązaniem, które dojrzewa wolniej, co bardziej Cię prowadzi?","When you must choose between a quick effect and a solution that matures more slowly, what guides you more?",forced_choice,AX01,"[""AX02""]","[""A01"", ""A02"", ""A04"", ""A05"", ""A06"", ""A07"", ""A08"", ""A11""]","[""A04"", ""A06""]","[""HP01"", ""HP02""]",0,0,0,1.0,,neutral,estimated,,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,"[""HP01"", ""HP02""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0909,LP0909,v4,free,core,Ciało i technologia,Body and Technology,"Gdy ciało wcześniej niż myśli mówi, że coś jest nie tak, czego potrzebujesz, zanim ruszysz?","When the body says something is wrong before thought does, what do you need before you move?",forced_choice,AX01,"[""AX06""]","[""A01"", ""A02"", ""A04"", ""A05"", ""A06"", ""A07"", ""A08"", ""A09""]","[""A04"", ""A06""]","[""HP01"", ""HP02""]",0,0,0,1.0,,neutral,estimated,,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,"[""HP01"", ""HP02""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0910,LP0910,v4,free,core,Bliskość,Closeness,"Gdy narzędzie może Cię ochronić przed chaosem, ale też odsunąć od człowieka, co robisz najpierw?","When a tool can protect you from chaos but also move you away from a person, what do you do first?",forced_choice,AX01,"[""AX02""]","[""A01"", ""A02"", ""A04"", ""A05"", ""A06"", ""A07"", ""A08"", ""A11""]","[""A04"", ""A06""]","[""HP01"", ""HP02""]",0,0,0,1.0,,neutral,estimated,,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,"[""HP01"", ""HP02""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0911,LP0911,v4,free,core,Zmiana,Change,"Gdy Twoja spontaniczność zaczyna wyglądać jak ucieczka przed nazwaniem potrzeby, co bardziej Cię prowadzi?","When your spontaneity starts to look like an escape from naming a need, what guides you more?",forced_choice,AX01,"[""AX09""]","[""A01"", ""A02"", ""A04"", ""A06"", ""A07"", ""A08"", ""A09"", ""A12""]","[""A04"", ""A06""]","[""HP01"", ""HP02""]",0,0,0,1.1,,neutral,estimated,,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,"[""HP01"", ""HP02""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0912,LP0912,v4,free,core,Decyzje,Decisions,"Gdy kontrola pomaga, ale zabiera miękkość z kontaktu, czego potrzebujesz, zanim ruszysz?","When control helps but takes softness out of contact, what do you need before you move?",forced_choice,AX01,"[""AX02""]","[""A01"", ""A02"", ""A04"", ""A05"", ""A06"", ""A07"", ""A08"", ""A11""]","[""A04"", ""A06""]","[""HP01"", ""HP02""]",0,0,0,1.0,,neutral,estimated,,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,"[""HP01"", ""HP02""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0913,LP0913,v4,free,core,Relacje,Relationships,"Gdy widzisz wzór w czyimś zachowaniu, ale nie wiesz, czy powiedzieć to na głos, co robisz najpierw?","When you see a pattern in someone’s behavior but do not know whether to say it aloud, what do you do first?",forced_choice,AX01,"[""AX06""]","[""A01"", ""A02"", ""A04"", ""A05"", ""A06"", ""A07"", ""A08"", ""A09""]","[""A04"", ""A06""]","[""HP01"", ""HP02""]",0,0,0,1.0,,neutral,estimated,,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,"[""HP01"", ""HP02""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0914,LP0914,v4,free,core,Presja,Pressure,"Gdy czyjaś prośba dotyka Twojego starego poczucia winy, co bardziej Cię prowadzi?","When someone’s request touches your old guilt, what guides you more?",forced_choice,AX01,"[""AX02""]","[""A01"", ""A02"", ""A04"", ""A05"", ""A06"", ""A07"", ""A08"", ""A11""]","[""A04"", ""A06""]","[""HP01"", ""HP02""]",0,0,0,1.0,,neutral,estimated,,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,"[""HP01"", ""HP02""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0915,LP0915,v4,free,core,Granice,Boundaries,"Gdy zwykła decyzja nagle odsłania pytanie o to, kim chcesz być, czego potrzebujesz, zanim ruszysz?","When an ordinary decision suddenly reveals a question about who you want to become, what do you need before you move?",forced_choice,AX01,"[""AX06""]","[""A01"", ""A02"", ""A04"", ""A05"", ""A06"", ""A07"", ""A08"", ""A09""]","[""A04"", ""A06""]","[""HP01"", ""HP02""]",0,0,0,1.0,,neutral,estimated,,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,"[""HP01"", ""HP02""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0916,LP0916,v4,free,core,Codzienność,Daily life,"Gdy możesz zostać przy znanej wersji relacji, choć prawda prosi o zmianę, co robisz najpierw?","When you can stay with a familiar version of a relationship even though truth asks for change, what do you do first?",forced_choice,AX01,"[""AX09""]","[""A01"", ""A02"", ""A04"", ""A06"", ""A07"", ""A08"", ""A09"", ""A12""]","[""A04"", ""A06""]","[""HP01"", ""HP02""]",0,0,0,1.1,,neutral,estimated,,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,"[""HP01"", ""HP02""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0917,LP0917,v4,free,core,Przyszłość,Future,"Gdy nikt nie naciska, ale Ty i tak czujesz presję, żeby udowodnić wartość, co bardziej Cię prowadzi?","When no one is pushing you but you still feel pressure to prove your worth, what guides you more?",forced_choice,AX01,"[""AX06""]","[""A01"", ""A02"", ""A04"", ""A05"", ""A06"", ""A07"", ""A08"", ""A09""]","[""A04"", ""A06""]","[""HP01"", ""HP02""]",0,0,0,1.0,,neutral,estimated,,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,"[""HP01"", ""HP02""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0918,LP0918,v4,free,core,Maska i rdzeń,Mask and Core,"Gdy masz przyznać, że pewna ambicja była bardziej obroną niż pragnieniem, czego potrzebujesz, zanim ruszysz?","When you have to admit that a certain ambition was more defense than desire, what do you need before you move?",forced_choice,AX01,"[""AX02""]","[""A01"", ""A02"", ""A04"", ""A05"", ""A06"", ""A07"", ""A08"", ""A11""]","[""A04"", ""A06""]","[""HP01"", ""HP02""]",0,0,0,1.0,,neutral,estimated,,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,"[""HP01"", ""HP02""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0919,LP0919,v4,free,core,Sprzeczność,Contradiction,"Gdy ktoś oferuje prostą odpowiedź, a Ty widzisz całą sieć zależności, co robisz najpierw?","When someone offers a simple answer and you see a whole web of dependencies, what do you do first?",forced_choice,AX01,"[""AX06""]","[""A01"", ""A02"", ""A04"", ""A05"", ""A06"", ""A07"", ""A08"", ""A09""]","[""A04"", ""A06""]","[""HP01"", ""HP02""]",0,0,0,1.0,,neutral,estimated,,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,"[""HP01"", ""HP02""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0920,LP0920,v4,free,core,Cień,Shadow,"Gdy marzenie wraca, ale tym razem potrzebuje formy, nie tylko zachwytu, co bardziej Cię prowadzi?","When a dream returns but this time needs form, not only awe, what guides you more?",forced_choice,AX01,"[""AX02""]","[""A01"", ""A02"", ""A04"", ""A05"", ""A06"", ""A07"", ""A08"", ""A11""]","[""A04"", ""A06""]","[""HP01"", ""HP02""]",0,0,0,1.0,,neutral,estimated,,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,"[""HP01"", ""HP02""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0921,LP0921,v4,free,core,Ciało i technologia,Body and Technology,"Gdy musisz zdecydować, czy milczenie jest spokojem, czy unikaniem, czego potrzebujesz, zanim ruszysz?","When you have to decide whether silence is peace or avoidance, what do you need before you move?",forced_choice,AX01,"[""AX09""]","[""A01"", ""A02"", ""A04"", ""A06"", ""A07"", ""A08"", ""A09"", ""A12""]","[""A04"", ""A06""]","[""HP01"", ""HP02""]",0,0,0,1.1,,neutral,estimated,,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,"[""HP01"", ""HP02""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0922,LP0922,v4,free,core,Bliskość,Closeness,"Gdy w relacji pojawia się temat, który zawsze obchodziliście bokiem, co robisz najpierw?","When a topic appears in a relationship that you have always walked around, what do you do first?",forced_choice,AX01,"[""AX02""]","[""A01"", ""A02"", ""A04"", ""A05"", ""A06"", ""A07"", ""A08"", ""A11""]","[""A04"", ""A06""]","[""HP01"", ""HP02""]",0,0,0,1.0,,neutral,estimated,,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,"[""HP01"", ""HP02""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0923,LP0923,v4,free,core,Zmiana,Change,"Gdy stary system organizuje dzień, ale nie organizuje już sensu, co bardziej Cię prowadzi?","When the old system organizes the day but no longer organizes meaning, what guides you more?",forced_choice,AX01,"[""AX06""]","[""A01"", ""A02"", ""A04"", ""A05"", ""A06"", ""A07"", ""A08"", ""A09""]","[""A04"", ""A06""]","[""HP01"", ""HP02""]",0,0,0,1.0,,neutral,estimated,,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,"[""HP01"", ""HP02""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0924,LP0924,v4,free,core,Decyzje,Decisions,"Gdy nowa możliwość prosi o ruch, zanim poczujesz się gotowy, czego potrzebujesz, zanim ruszysz?","When a new possibility asks for movement before you feel ready, what do you need before you move?",forced_choice,AX01,"[""AX02""]","[""A01"", ""A02"", ""A04"", ""A05"", ""A06"", ""A07"", ""A08"", ""A11""]","[""A04"", ""A06""]","[""HP01"", ""HP02""]",0,0,0,1.0,,neutral,estimated,,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,"[""HP01"", ""HP02""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0925,LP0925,v4,free,core,Relacje,Relationships,"Gdy chcesz być widziany dokładniej, ale boisz się, że ktoś zobaczy za dużo, co robisz najpierw?","When you want to be seen more precisely but fear someone will see too much, what do you do first?",forced_choice,AX01,"[""AX06""]","[""A01"", ""A02"", ""A04"", ""A05"", ""A06"", ""A07"", ""A08"", ""A09""]","[""A04"", ""A06""]","[""HP01"", ""HP02""]",0,0,0,1.0,,neutral,estimated,,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,"[""HP01"", ""HP02""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0926,LP0926,v4,free,core,Presja,Pressure,"Gdy masz wybrać między byciem potrzebnym a byciem prawdziwym, co bardziej Cię prowadzi?","When you must choose between being needed and being true, what guides you more?",forced_choice,AX01,"[""AX09""]","[""A01"", ""A02"", ""A04"", ""A06"", ""A07"", ""A08"", ""A09"", ""A12""]","[""A04"", ""A06""]","[""HP01"", ""HP02""]",0,0,0,1.1,,neutral,estimated,,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,"[""HP01"", ""HP02""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0927,LP0927,v4,free,core,Granice,Boundaries,"Gdy technologia daje Ci jasność, ale ciało domaga się prostszego rytmu, czego potrzebujesz, zanim ruszysz?","When technology gives you clarity but the body asks for a simpler rhythm, what do you need before you move?",forced_choice,AX01,"[""AX06""]","[""A01"", ""A02"", ""A04"", ""A05"", ""A06"", ""A07"", ""A08"", ""A09""]","[""A04"", ""A06""]","[""HP01"", ""HP02""]",0,0,0,1.0,,neutral,estimated,,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,"[""HP01"", ""HP02""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q0928,LP0928,v4,free,core,Codzienność,Daily life,"Gdy masz przestać poprawiać coś, co już wystarczająco działa, co robisz najpierw?","When you have to stop improving something that already works well enough, what do you do first?",forced_choice,AX01,"[""AX02""]","[""A01"", ""A02"", ""A04"", ""A05"", ""A06"", ""A07"", ""A08"", ""A11""]","[""A04"", ""A06""]","[""HP01"", ""HP02""]",0,0,0,1.0,,neutral,estimated,,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,"[""HP01"", ""HP02""]",1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
